date,time,entidad,compra,venta
2026-05-11,2026-05-11T14:56:22Z,Asociación Romana,58.1,
2026-05-11,2026-05-11T14:56:22Z,Moneycorps,58.8,59.6
2026-05-11,2026-05-11T14:56:22Z,Panora Exchange,58.8,59.6
2026-05-11,2026-05-11T14:56:22Z,Cambio Extranjero,58.8,59.65
2026-05-11,2026-05-11T14:56:22Z,Gamelin,58.849999999999994,59.7
2026-05-11,2026-05-11T14:56:22Z,RM,59,59.7
2026-05-11,2026-05-11T14:56:22Z,SCT,58.8,59.7
2026-05-11,2026-05-11T14:56:22Z,Taveras,59.25,60
2026-05-11,2026-05-11T14:56:22Z,Asociación Cibao de Ahorros y Préstamos,57.5,60.5
2026-05-11,2026-05-11T14:56:22Z,Motor Crédito,58.65,60.5
2026-05-11,2026-05-11T14:56:22Z,Banco BHD,57.1,60.8
2026-05-11,2026-05-11T14:56:22Z,Bonanza Banco,58.5,60.8
2026-05-11,2026-05-11T14:56:22Z,Banco Unión,58.1,60.8
2026-05-11,2026-05-11T14:56:22Z,Banco Lafise,57.5,61
2026-05-11,2026-05-11T14:56:22Z,Banreservas,58,61
2026-05-11,2026-05-11T14:56:22Z,Asociación La Nacional de Ahorros y Préstamos,58,61
2026-05-11,2026-05-11T14:56:22Z,Banesco,58,61
2026-05-11,2026-05-11T14:56:22Z,Banco Caribe,58.3,61
2026-05-11,2026-05-11T14:56:22Z,Asociación Peravia de Ahorros y Préstamos,58,61
2026-05-11,2026-05-11T14:56:22Z,Asociación Popular de Ahorros y Préstamos,58,61
2026-05-11,2026-05-11T14:56:22Z,Abonap,57.91,61.09
