date,time,entidad,compra,venta
2026-04-16,2026-04-16T13:49:00Z,Asociación Romana,59.1,
2026-04-16,2026-04-16T13:49:00Z,SCT,59.8,60.6
2026-04-16,2026-04-16T13:49:00Z,Panora Exchange,60,60.7
2026-04-16,2026-04-16T13:49:00Z,Moneycorps,59.849999999999994,60.8
2026-04-16,2026-04-16T13:49:00Z,RM,60.25,60.8
2026-04-16,2026-04-16T13:49:00Z,Gamelin,59.9,60.9
2026-04-16,2026-04-16T13:49:00Z,Cambio Extranjero,60.4,60.9
2026-04-16,2026-04-16T13:49:00Z,Taveras,60.5,61.25
2026-04-16,2026-04-16T13:49:00Z,Motor Crédito,59.2,61.25
2026-04-16,2026-04-16T13:49:00Z,Asociación Duarte,58.4,61.4
2026-04-16,2026-04-16T13:49:00Z,Bonanza Banco,59,61.4
2026-04-16,2026-04-16T13:49:00Z,Banreservas,58.5,61.5
2026-04-16,2026-04-16T13:49:00Z,Banco Caribe,59,61.5
2026-04-16,2026-04-16T13:49:00Z,Abonap,58.49,61.64
2026-04-16,2026-04-16T13:49:00Z,Banco Unión,58.5,61.75
2026-04-16,2026-04-16T13:49:00Z,Asociación Cibao de Ahorros y Préstamos,59,61.8
2026-04-16,2026-04-16T13:49:00Z,Asociación La Nacional de Ahorros y Préstamos,58.3,61.8
2026-04-16,2026-04-16T13:49:00Z,Banco BHD,58.4,61.9
2026-04-16,2026-04-16T13:49:00Z,Banco Lafise,58.4,61.9
2026-04-16,2026-04-16T13:49:00Z,Asociación Peravia de Ahorros y Préstamos,58.4,61.9
2026-04-16,2026-04-16T13:49:00Z,Banesco,58.3,61.9
2026-04-16,2026-04-16T13:49:00Z,Asociación Popular de Ahorros y Préstamos,58.1,61.9
